path,filename,relative_path,size_bytes,readable,error,native_sample_rate,native_channels,native_frames,duration_sec,container,subtype,filename_conforms,fold_id,clip_uid,event_code,take_id,class_code,label,resampled_samples,n_windows,covered_samples,uncovered_sec
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-185-02-022-01.wav,06-185-02-022-01.wav,06-185-02-022-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,185,02,022,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-191-01-013-01.wav,06-191-01-013-01.wav,06-191-01-013-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,191,01,013,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-204-00-219-02.wav,06-204-00-219-02.wav,06-204-00-219-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,204,00,219,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-225-05-033-01.wav,06-225-05-033-01.wav,06-225-05-033-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,225,05,033,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-226-00-278-02.wav,06-226-00-278-02.wav,06-226-00-278-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,226,00,278,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-230-00-087-02.wav,06-230-00-087-02.wav,06-230-00-087-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,230,00,087,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-249-07-048-01.wav,06-249-07-048-01.wav,06-249-07-048-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,249,07,048,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-253-00-020-02.wav,06-253-00-020-02.wav,06-253-00-020-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,253,00,020,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-257-06-012-01.wav,06-257-06-012-01.wav,06-257-06-012-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,257,06,012,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-262-00-366-02.wav,06-262-00-366-02.wav,06-262-00-366-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,262,00,366,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-266-00-407-02.wav,06-266-00-407-02.wav,06-266-00-407-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,266,00,407,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-295-02-124-01.wav,06-295-02-124-01.wav,06-295-02-124-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,295,02,124,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-309-00-400-02.wav,06-309-00-400-02.wav,06-309-00-400-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,309,00,400,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-324-00-386-02.wav,06-324-00-386-02.wav,06-324-00-386-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,324,00,386,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-336-00-319-02.wav,06-336-00-319-02.wav,06-336-00-319-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,336,00,319,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-346-00-404-02.wav,06-346-00-404-02.wav,06-346-00-404-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,346,00,404,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-360-05-008-01.wav,06-360-05-008-01.wav,06-360-05-008-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,360,05,008,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-366-05-078-01.wav,06-366-05-078-01.wav,06-366-05-078-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,366,05,078,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-377-02-090-01.wav,06-377-02-090-01.wav,06-377-02-090-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,377,02,090,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-385-00-015-02.wav,06-385-00-015-02.wav,06-385-00-015-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,385,00,015,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-407-05-049-01.wav,06-407-05-049-01.wav,06-407-05-049-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,407,05,049,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-418-04-048-01.wav,06-418-04-048-01.wav,06-418-04-048-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,418,04,048,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-419-05-016-01.wav,06-419-05-016-01.wav,06-419-05-016-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,419,05,016,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-448-00-301-02.wav,06-448-00-301-02.wav,06-448-00-301-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,448,00,301,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-449-01-024-01.wav,06-449-01-024-01.wav,06-449-01-024-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,449,01,024,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-456-00-191-02.wav,06-456-00-191-02.wav,06-456-00-191-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,456,00,191,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-458-02-043-01.wav,06-458-02-043-01.wav,06-458-02-043-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,458,02,043,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-459-00-413-02.wav,06-459-00-413-02.wav,06-459-00-413-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,459,00,413,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-470-02-050-01.wav,06-470-02-050-01.wav,06-470-02-050-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,470,02,050,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-475-04-083-01.wav,06-475-04-083-01.wav,06-475-04-083-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,475,04,083,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-476-02-023-01.wav,06-476-02-023-01.wav,06-476-02-023-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,476,02,023,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-491-02-042-01.wav,06-491-02-042-01.wav,06-491-02-042-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,491,02,042,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-495-00-375-02.wav,06-495-00-375-02.wav,06-495-00-375-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,495,00,375,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-504-00-043-02.wav,06-504-00-043-02.wav,06-504-00-043-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,504,00,043,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-515-02-103-01.wav,06-515-02-103-01.wav,06-515-02-103-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,515,02,103,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-527-03-013-01.wav,06-527-03-013-01.wav,06-527-03-013-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,527,03,013,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-534-02-096-01.wav,06-534-02-096-01.wav,06-534-02-096-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,534,02,096,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-576-04-015-01.wav,06-576-04-015-01.wav,06-576-04-015-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,576,04,015,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-579-05-039-01.wav,06-579-05-039-01.wav,06-579-05-039-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,579,05,039,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-592-03-011-01.wav,06-592-03-011-01.wav,06-592-03-011-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,592,03,011,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-595-04-096-01.wav,06-595-04-096-01.wav,06-595-04-096-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,595,04,096,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-604-00-167-02.wav,06-604-00-167-02.wav,06-604-00-167-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,604,00,167,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-607-00-063-02.wav,06-607-00-063-02.wav,06-607-00-063-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,607,00,063,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-631-00-233-02.wav,06-631-00-233-02.wav,06-631-00-233-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,631,00,233,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-653-00-321-02.wav,06-653-00-321-02.wav,06-653-00-321-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,653,00,321,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-669-00-442-02.wav,06-669-00-442-02.wav,06-669-00-442-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,669,00,442,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-681-02-080-01.wav,06-681-02-080-01.wav,06-681-02-080-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,681,02,080,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-684-00-036-02.wav,06-684-00-036-02.wav,06-684-00-036-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,684,00,036,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-693-00-353-02.wav,06-693-00-353-02.wav,06-693-00-353-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,693,00,353,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-696-07-024-01.wav,06-696-07-024-01.wav,06-696-07-024-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,696,07,024,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-700-04-084-01.wav,06-700-04-084-01.wav,06-700-04-084-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,700,04,084,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-702-04-066-01.wav,06-702-04-066-01.wav,06-702-04-066-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,702,04,066,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-708-07-049-01.wav,06-708-07-049-01.wav,06-708-07-049-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,708,07,049,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-717-00-235-02.wav,06-717-00-235-02.wav,06-717-00-235-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,717,00,235,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-719-00-045-02.wav,06-719-00-045-02.wav,06-719-00-045-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,719,00,045,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-722-00-309-02.wav,06-722-00-309-02.wav,06-722-00-309-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,722,00,309,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-747-06-013-01.wav,06-747-06-013-01.wav,06-747-06-013-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,747,06,013,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-750-00-187-02.wav,06-750-00-187-02.wav,06-750-00-187-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,750,00,187,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-761-01-045-01.wav,06-761-01-045-01.wav,06-761-01-045-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,761,01,045,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-772-02-037-01.wav,06-772-02-037-01.wav,06-772-02-037-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,772,02,037,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-800-07-037-01.wav,06-800-07-037-01.wav,06-800-07-037-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,800,07,037,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-805-00-261-02.wav,06-805-00-261-02.wav,06-805-00-261-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,805,00,261,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-808-07-035-01.wav,06-808-07-035-01.wav,06-808-07-035-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,808,07,035,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-810-07-044-01.wav,06-810-07-044-01.wav,06-810-07-044-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,810,07,044,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-838-00-468-02.wav,06-838-00-468-02.wav,06-838-00-468-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,838,00,468,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-847-02-034-01.wav,06-847-02-034-01.wav,06-847-02-034-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,847,02,034,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-860-00-034-02.wav,06-860-00-034-02.wav,06-860-00-034-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,860,00,034,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-862-00-095-02.wav,06-862-00-095-02.wav,06-862-00-095-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,862,00,095,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-865-06-016-01.wav,06-865-06-016-01.wav,06-865-06-016-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,865,06,016,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-888-00-029-02.wav,06-888-00-029-02.wav,06-888-00-029-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,888,00,029,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-891-05-074-01.wav,06-891-05-074-01.wav,06-891-05-074-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,891,05,074,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-899-00-092-02.wav,06-899-00-092-02.wav,06-899-00-092-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,899,00,092,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-927-00-204-02.wav,06-927-00-204-02.wav,06-927-00-204-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,927,00,204,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-928-04-018-01.wav,06-928-04-018-01.wav,06-928-04-018-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,928,04,018,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-943-00-380-02.wav,06-943-00-380-02.wav,06-943-00-380-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,943,00,380,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-944-00-002-02.wav,06-944-00-002-02.wav,06-944-00-002-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,944,00,002,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-948-04-064-01.wav,06-948-04-064-01.wav,06-948-04-064-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,948,04,064,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\06-950-03-002-01.wav,06-950-03-002-01.wav,06-950-03-002-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,06,950,03,002,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-002-04-017-01.wav,07-002-04-017-01.wav,07-002-04-017-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,002,04,017,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-007-00-121-02.wav,07-007-00-121-02.wav,07-007-00-121-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,007,00,121,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-011-05-066-01.wav,07-011-05-066-01.wav,07-011-05-066-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,011,05,066,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-048-04-067-01.wav,07-048-04-067-01.wav,07-048-04-067-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,048,04,067,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-050-00-007-02.wav,07-050-00-007-02.wav,07-050-00-007-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,050,00,007,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-081-00-376-02.wav,07-081-00-376-02.wav,07-081-00-376-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,081,00,376,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-083-00-379-02.wav,07-083-00-379-02.wav,07-083-00-379-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,083,00,379,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-087-00-372-02.wav,07-087-00-372-02.wav,07-087-00-372-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,087,00,372,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-090-04-074-01.wav,07-090-04-074-01.wav,07-090-04-074-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,090,04,074,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-091-04-053-01.wav,07-091-04-053-01.wav,07-091-04-053-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,091,04,053,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-092-01-047-01.wav,07-092-01-047-01.wav,07-092-01-047-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,092,01,047,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-097-04-071-01.wav,07-097-04-071-01.wav,07-097-04-071-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,097,04,071,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-099-00-273-02.wav,07-099-00-273-02.wav,07-099-00-273-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,099,00,273,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-107-04-072-01.wav,07-107-04-072-01.wav,07-107-04-072-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,107,04,072,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-112-05-051-01.wav,07-112-05-051-01.wav,07-112-05-051-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,112,05,051,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-115-05-031-01.wav,07-115-05-031-01.wav,07-115-05-031-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,115,05,031,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-128-02-081-01.wav,07-128-02-081-01.wav,07-128-02-081-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,128,02,081,01,fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-136-00-016-02.wav,07-136-00-016-02.wav,07-136-00-016-02.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,136,00,016,02,non_fall,48000,5,46800,0.075
C:\Users\USER\Documents\ESP32-S3-BOX-3-Voice-project\acoustic-alert-system\data\raw\07-143-02-093-01.wav,07-143-02-093-01.wav,07-143-02-093-01.wav,288044,True,,48000,1,144000,3.0,WAV,PCM_16,True,07,143,02,093,01,fall,48000,5,46800,0.075
